region;district;community
Akwa-Ibom;Ibiono Ibom;Ibiono Ibom 9 Ward
Akwa-Ibom;Ika;Achan 1 Ward
Akwa-Ibom;Ika;Achan 2 Ward
Akwa-Ibom;Ika;Achan 3 Ward
Akwa-Ibom;Ika;Ito 1 ward
Akwa-Ibom;Ika;Ito 2 Ward
Akwa-Ibom;Ika;Ito 3 Ward
Akwa-Ibom;Ika;Odoro 1 Ward
Akwa-Ibom;Ika;Odoro 2 Ward
Akwa-Ibom;Ika;Urban 1 Ward
Akwa-Ibom;Ika;Urban 2 ward
Akwa-Ibom;Ikono;Ediene 1 Ward 9
Akwa-Ibom;Ikono;Ediene 2 Ward 10
Akwa-Ibom;Ikono;Ibiaku Ward 3
Akwa-Ibom;Ikono;Ikono Ward 2
Akwa-Ibom;Ikono;Ikono Ward 4
Akwa-Ibom;Ikono;Itak Ward 11
Akwa-Ibom;Ikono;Ndiya/Ikot Idaha  Ward 8
Akwa-Ibom;Ikono;Nkwot 1 Ward 6
Akwa-Ibom;Ikono;Nkwot 2 Ward 7
Akwa-Ibom;Ikono;Nung Ukim Ward 1
Akwa-Ibom;Ikono;Ukpom Ward 5
Akwa-Ibom;Ikot Abasi;Edemaya 1 Ward
Akwa-Ibom;Ikot Abasi;Edemaya 2 Ward
Akwa-Ibom;Ikot Abasi;Edemaya 3 Ward
Akwa-Ibom;Ikot Abasi;Ikpa Ibekwe 1 Ward
Akwa-Ibom;Ikot Abasi;Ikpa Ibekwe 2 Ward
Akwa-Ibom;Ikot Abasi;Ikpa Nung Asang 1 Ward
Akwa-Ibom;Ikot Abasi;Ukpum Ette 1 Ward
Akwa-Ibom;Ikot Abasi;Ukpum Ette 2 Ward
Akwa-Ibom;Ikot Abasi;Ukpum Okon Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 1 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 11 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 2 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 3 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 4 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 5 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 6 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 7 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 8 Ward
Akwa-Ibom;Ikot Ekpene;Ikot Ekpene 9 Ward
Akwa-Ibom;Ini;Ikono North Ward 6
Akwa-Ibom;Ini;Ikono North Ward 7
Akwa-Ibom;Ini;Ikono North ward 8
Akwa-Ibom;Ini;Ikpe Ward 1
Akwa-Ibom;Ini;Ikpe Ward 2
Akwa-Ibom;Ini;Itu Mbon Uso Ward 3
Akwa-Ibom;Ini;Iwerre Ward 5
Akwa-Ibom;Ini;Nkari Ward 4
Akwa-Ibom;Ini;Odoro Ukwok Ward 9
Akwa-Ibom;Ini;Usuk Ukwok ward 10
Akwa-Ibom;Itu;Ayadehe 1 ward
Akwa-Ibom;Itu;East Itam 1 Ward
Akwa-Ibom;Itu;East Itam 2 Ward
Akwa-Ibom;Itu;East Itam 3 ward
Akwa-Ibom;Itu;East Itam 4 Ward
Akwa-Ibom;Itu;East Itam 5 ward
Akwa-Ibom;Itu;Oku Iboku 1 Ward
Akwa-Ibom;Itu;West Itam 1 Ward
Akwa-Ibom;Itu;West Itam 2 Ward
Akwa-Ibom;Itu;West Itam 3 Ward
Akwa-Ibom;Mbo;Ebughu 1 Ward
Akwa-Ibom;Mbo;Ebughu 2 Ward
Akwa-Ibom;Mbo;Effiat 1 ward
Akwa-Ibom;Mbo;Effiat 2 Ward
Akwa-Ibom;Mbo;Enwang Urban 1 Ward
Akwa-Ibom;Mbo;Enwang Urban 2 Ward
Akwa-Ibom;Mbo;Ibaka Ward
Akwa-Ibom;Mbo;Uda 1 Ward
Akwa-Ibom;Mbo;Uda 2 Ward
Akwa-Ibom;Mbo;Udesi Ward
Akwa-Ibom;Mkpat Enin;Ibiaku 1 Ward
Akwa-Ibom;Mkpat Enin;Ibiaku 2 Ward
Akwa-Ibom;Mkpat Enin;Ibiaku 3 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ibom 1 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ibom 2 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ibom 3 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ibom 4 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ikono 1 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ikono 2 Ward
Akwa-Ibom;Mkpat Enin;Ikpa Ikono 3 Ward
Akwa-Ibom;Mkpat Enin;Ukpum Minya 1 Ward
Akwa-Ibom;Mkpat Enin;Ukpum Minya 2 Ward
Akwa-Ibom;Mkpat Enin;Ukpum Minya 3 Ward
Akwa-Ibom;Mkpat Enin;Ukpum Minya 4 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 1 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 10 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 2 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 3 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 4 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 5 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 6 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 7 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 8 Ward
Akwa-Ibom;Nsit Atai;Nsit Atai 9 Ward
Akwa-Ibom;Nsit Ibom;Asang 1 Ward
Akwa-Ibom;Nsit Ibom;Asang 2 Ward
Akwa-Ibom;Nsit Ibom;Asang 3 Ward
Akwa-Ibom;Nsit Ibom;Asang 4 Ward
Akwa-Ibom;Nsit Ibom;Asang 5 Ward
Akwa-Ibom;Nsit Ibom;Mbiaso 1 Ward
Akwa-Ibom;Nsit Ibom;Mbiaso 2 Ward
Akwa-Ibom;Nsit Ibom;Mbiaso 3 Ward
Akwa-Ibom;Nsit Ibom;Mbiaso 4 Ward
Akwa-Ibom;Nsit Ibom;Mbiaso 5 Ward
Akwa-Ibom;Nsit Ubium;Ibiakpan/Obotim 1 Ward
Akwa-Ibom;Nsit Ubium;Ibiakpan/Obotim 2 Ward
Akwa-Ibom;Nsit Ubium;Itreto Ward
Akwa-Ibom;Nsit Ubium;Ndiya Ward
Akwa-Ibom;Nsit Ubium;Ubium North 1 Ward
Akwa-Ibom;Nsit Ubium;Ubium North 3 Ward
Akwa-Ibom;Nsit Ubium;Ubium South 1 Ward
Akwa-Ibom;Nsit Ubium;Ubium South 2 Ward
Akwa-Ibom;Obot Akara;Ikot Abia 1 Ward
Akwa-Ibom;Obot Akara;Ikot Abia 2 Ward
Akwa-Ibom;Obot Akara;Ikot Abia 3 Ward
Akwa-Ibom;Obot Akara;Nto Edino 1 Ward
Akwa-Ibom;Obot Akara;Nto Edino 2 Ward
Akwa-Ibom;Obot Akara;Nto Edino 3 Ward
Akwa-Ibom;Obot Akara;Nto Edino 4 Ward
Akwa-Ibom;Obot Akara;Obot Akara 1 Ward
Akwa-Ibom;Obot Akara;Obot Akara 2 Ward
Akwa-Ibom;Obot Akara;Obot Akara 3 Ward
Akwa-Ibom;Okobo;Akai/Mbukpo/Oduobo Ward
Akwa-Ibom;Okobo;Ekeya Ward
Akwa-Ibom;Okobo;Eweme 1 Ward
Akwa-Ibom;Okobo;Eweme 2 Ward
Akwa-Ibom;Okobo;Offi 1 Ward
Akwa-Ibom;Okobo;Offi 2 Ward
Akwa-Ibom;Okobo;Okopedi 1 Ward
Akwa-Ibom;Okobo;Okopedi 2 Ward
Akwa-Ibom;Okobo;Ube 1 Ward
Akwa-Ibom;Okobo;Ube 2 Ward
Akwa-Ibom;Onna;Awa 1 Ward
Akwa-Ibom;Onna;Awa 2 Ward
Akwa-Ibom;Onna;Awa 3 Ward
Akwa-Ibom;Onna;Awa 4 Ward
Akwa-Ibom;Onna;Nung Ndem 1 Ward
Akwa-Ibom;Onna;Nung Ndem 2 Ward
Akwa-Ibom;Onna;Oniong East 1 Ward
Akwa-Ibom;Onna;Oniong East 2 Ward
Akwa-Ibom;Onna;Oniong East 3 Ward
Akwa-Ibom;Onna;Oniong West 1 Ward
Akwa-Ibom;Onna;Oniong West 3 Ward
Akwa-Ibom;Oron;Oron Afaha Eduok 4 Ward
Akwa-Ibom;Oron;Oron Esin Ufot 6 Ward
Akwa-Ibom;Oron;Oron Esuk-Oro 5 Ward
Akwa-Ibom;Oron;Oron Eyo Abasi 8 Ward
Akwa-Ibom;Oron;Oron Idua Asang 1 Ward
Akwa-Ibom;Oron;Oron Iquita 9 Ward
Akwa-Ibom;Oron;Oron Uko-Uyukim 7 Ward
Akwa-Ibom;Oron;Oron Uya-Oro 10 Ward
Akwa-Ibom;Oron;Oron Ward 2
Akwa-Ibom;Oruk Anam;Abak Midim 1 Ward 8
Akwa-Ibom;Oruk Anam;Abak Midim 2  Ward 9
Akwa-Ibom;Oruk Anam;Abak Midim 3 Ward 10
Akwa-Ibom;Oruk Anam;Abak Midim 4 Ward 11
Akwa-Ibom;Oruk Anam;Ekparakwa  Ward 7
Akwa-Ibom;Oruk Anam;Ibesit  Ward 6
Akwa-Ibom;Oruk Anam;Ibesit Nung Ikot 1 Ward 12
Akwa-Ibom;Oruk Anam;Ikot Ibritam Ward 1
Akwa-Ibom;Oruk Anam;Ndot Ikot Okoro 1 Ward 3
Akwa-Ibom;Oruk Anam;Ndot Ikot Okoro 2 Ward 4
Akwa-Ibom;Oruk Anam;Ndot Ikot Okoro 3 Ward 5
Akwa-Ibom;Udung Uko;Udung Uko 1 Ward
Akwa-Ibom;Udung Uko;Udung Uko 10 Ward
Akwa-Ibom;Udung Uko;Udung Uko 2 Ward
Akwa-Ibom;Udung Uko;Udung Uko 3 Ward
Akwa-Ibom;Udung Uko;Udung Uko 4 Ward
Akwa-Ibom;Udung Uko;Udung Uko 5 Ward
Akwa-Ibom;Udung Uko;Udung Uko 6 Ward
Akwa-Ibom;Udung Uko;Udung Uko 7 Ward
Akwa-Ibom;Udung Uko;Udung Uko 8 Ward
Akwa-Ibom;Ukanafun;Ukanafun 1 Ward
Akwa-Ibom;Ukanafun;Ukanafun 11 Ward
Akwa-Ibom;Ukanafun;Ukanafun 2 Ward
Akwa-Ibom;Ukanafun;Ukanafun 3 Ward
Akwa-Ibom;Ukanafun;Ukanafun 4 Ward
Akwa-Ibom;Ukanafun;Ukanafun 5 Ward
Akwa-Ibom;Ukanafun;Ukanafun 6 Ward
Akwa-Ibom;Ukanafun;Ukanafun 9 Ward
Akwa-Ibom;Uruan;Central Uruan 1 Ward
Akwa-Ibom;Uruan;Central Uruan 2 Ward
Akwa-Ibom;Uruan;Central Uruan 3 Ward
Akwa-Ibom;Uruan;Northern Uruan 1 Ward
Akwa-Ibom;Uruan;Northern Uruan 2 Ward
Akwa-Ibom;Uruan;Southern Uruan 1 Ward
Akwa-Ibom;Uruan;Southern Uruan 2 Ward
Akwa-Ibom;Uruan;Southern Uruan 3 Ward
Akwa-Ibom;Uruan;Southern Uruan 4 Ward
Akwa-Ibom;Uruan;Southern Uruan 5 Ward
Akwa-Ibom;Uruan;Southern Uruan 6 Ward
Akwa-Ibom;Urue Offong/Oruko;Oruko 10 Ward
Akwa-Ibom;Urue Offong/Oruko;Oruko 6 Ward
Akwa-Ibom;Urue Offong/Oruko;Oruko 7 Ward
Akwa-Ibom;Urue Offong/Oruko;Oruko 8 Ward
Akwa-Ibom;Urue Offong/Oruko;Oruko 9 Ward
Akwa-Ibom;Urue Offong/Oruko;Urue Offong 1 Ward
Akwa-Ibom;Urue Offong/Oruko;Urue Offong 2 Ward
Akwa-Ibom;Urue Offong/Oruko;Urue Offong 3 Ward
Akwa-Ibom;Urue Offong/Oruko;Urue Offong 4 Ward
Akwa-Ibom;Urue Offong/Oruko;Urue Offong 5 Ward
Akwa-Ibom;Uyo;Etoi 1 Ward
Akwa-Ibom;Uyo;Etoi 2 Ward
Akwa-Ibom;Uyo;Ikono 1 Ward
Akwa-Ibom;Uyo;Ikono 2 Ward
Akwa-Ibom;Uyo;Offot 1 Ward
Akwa-Ibom;Uyo;Offot 2 Ward
Akwa-Ibom;Uyo;Oku 1 Ward
Akwa-Ibom;Uyo;Oku 2 Ward
Akwa-Ibom;Uyo;Uyo Urban 1 Ward
Akwa-Ibom;Uyo;Uyo Urban 2 Ward
Akwa-Ibom;Uyo;Uyo Urban 3 Ward
Anambra;Aguata;Achina ward I
Anambra;Aguata;Achina ward II
Anambra;Aguata;Agulu Ezechukwu ward
Anambra;Aguata;Ekwuluobia ward I
Anambra;Aguata;Ekwuluobia ward II
Anambra;Aguata;Ezinifite ward I
Anambra;Aguata;Ezinifite ward II
Anambra;Aguata;Igboukwu ward 11
Anambra;Aguata;Igboukwu ward I
Anambra;Aguata;Ikenga ward
Anambra;Aguata;Isuofia ward
Anambra;Aguata;Mkpologwu ward
Anambra;Aguata;Ora-Eri ward
Anambra;Aguata;Uga ward 1
Anambra;Aguata;Uga ward 11
Anambra;Aguata;Umuchu ward 1
Anambra;Aguata;Umuchu ward 11
Anambra;Aguata;Umuona ward
Anambra;Anambra East;Aguleri  Ward II
Anambra;Anambra East;Aguleri Ward I
Anambra;Anambra East;Enugwu-Otu ward
Anambra;Anambra East;Eziagulu otu ward
Anambra;Anambra East;Igbariam ward 1
Anambra;Anambra East;Mmiata 2 Ward
Anambra;Anambra East;Nando ward 1
Anambra;Anambra East;Nando ward 2
Anambra;Anambra East;Nando ward 3
Anambra;Anambra East;Nsugbe ward 1
Anambra;Anambra East;Nsugbe ward 2
Anambra;Anambra East;Otuocha ward 1
Anambra;Anambra East;Otuocha ward 2
Anambra;Anambra East;Umueri ward 1
Anambra;Anambra East;Umueri ward 2
Anambra;Anambra East;Umuoba ward
Anambra;Anambra West;Abegbu/Iyiorah ward
Anambra;Anambra West;Ezi Anam Ward
Anambra;Anambra West;Mmiata ward
Anambra;Anambra West;Nzam ward
Anambra;Anambra West;Olu ward 1
Anambra;Anambra West;Olu ward 2
Anambra;Anambra West;Oroma Etiti Ward
Anambra;Anambra West;Umuem Ward
Anambra;Anambra West;Umueze Anam ward 2
Anambra;Anaocha;Adazi Ani ward 1
Anambra;Anaocha;Adazi Ani ward 11
Anambra;Anaocha;Adazi Enu ward 1
Anambra;Anaocha;Adazi Enu Ward 11
Anambra;Anaocha;Adazi Nukwu ward 1
Anambra;Anaocha;Agulu ward 1
Anambra;Anaocha;Agulu Ward II
Anambra;Anaocha;Agulu Ward III
Anambra;Anaocha;Agulu ward iv
Anambra;Anaocha;Aguluizigbo ward
Anambra;Anaocha;Ichida ward 1
Anambra;Anaocha;Ichida Ward II
Anambra;Anaocha;Neni ward 1
Anambra;Anaocha;Neni ward 11
Anambra;Anaocha;Nri ward 1
Anambra;Anaocha;Nri ward 11
Anambra;Anaocha;Obeledu Ward
Anambra;Awka North;Achalla ward 1
Anambra;Awka North;Achalla ward 11
Anambra;Awka North;Achalla ward 111
Anambra;Awka North;Amansea ward
Anambra;Awka North;Amanuke ward
Anambra;Awka North;Awba -Ofemili ward
Anambra;Awka North;Ebenebe ward 1
Anambra;Awka North;Ebenebe ward 11
Anambra;Awka North;Ebenebe ward 111
Anambra;Awka North;Isuaniocha ward
Anambra;Awka North;Mgbakwu ward
Anambra;Awka North;Ugbene ward
Anambra;Awka North;Ugbenu ward
Anambra;Awka North;Urum ward
Anambra;Awka South;Amawbia Ward I
Anambra;Awka South;Amawbia Ward II
Anambra;Awka South;Amawbia Ward III
Anambra;Awka South;Awka Ward I
Anambra;Awka South;Awka Ward II
Anambra;Awka South;Awka Ward III
Anambra;Awka South;Awka Ward IV
Anambra;Awka South;Awka Ward V
Anambra;Awka South;Awka Ward VI
Anambra;Awka South;Awka Ward VII
Anambra;Awka South;Isiagu Ezinator Ward
Anambra;Awka South;Mbaukwu Ward
Anambra;Awka South;Nibo Ward I
Anambra;Awka South;Nibo Ward II
Anambra;Awka South;Nibo Ward III
Anambra;Awka South;Nise Ward I
Anambra;Awka South;Nise Ward II
Anambra;Awka South;Okpuno Ward I
Anambra;Awka South;Umuawulu Ward
Anambra;Ayamelum;Anaku Ward
Anambra;Ayamelum;Ifite Ogwari ward 1
Anambra;Ayamelum;Ifite Ogwari ward 2
Anambra;Ayamelum;Igbakwu ward
Anambra;Ayamelum;Omasi Ward
Anambra;Ayamelum;Omor ward 1
Anambra;Ayamelum;Omor ward 2
Anambra;Ayamelum;Omor ward 3
Anambra;Ayamelum;Umueje ward
Anambra;Ayamelum;Umuerum ward
Anambra;Ayamelum;Umumbo ward
Anambra;Dunukofia;Ifitedunu Ward 1
Anambra;Dunukofia;Ifitedunu Ward 3
Anambra;Dunukofia;Ifitedunu Ward 2
Anambra;Dunukofia;Nawgwu ward 1
Anambra;Dunukofia;Nawgwu ward 2
Anambra;Dunukofia;Ukpo Ward  1
Anambra;Dunukofia;Ukpo Ward  2
Anambra;Dunukofia;Ukpo Ward  3
Anambra;Dunukofia;Ukwulu ward 1
Anambra;Dunukofia;Ukwulu ward 2
Anambra;Dunukofia;Umudioka ward 1
Anambra;Dunukofia;Umudioka ward 2
Anambra;Dunukofia;Umunnachi ward 1
Anambra;Dunukofia;Umunnachi ward 2
Anambra;Ekwusigo;Amakwa Ward
Anambra;Ekwusigo;Anaubahu Ward
Anambra;Ekwusigo;Egbema Ward
Anambra;Ekwusigo;Eziora Ward 1
Anambra;Ekwusigo;Ibolo Ward
Anambra;Ekwusigo;Ichi Ward
Anambra;Ekwusigo;Ifite Ward..
Anambra;Ekwusigo;Ihembosi Ward 2
Anambra;Ekwusigo;Irefi Ward
Anambra;Ekwusigo;Nza Ward
Anambra;Ekwusigo;Orumba Ward
Anambra;Ekwusigo;Uruokwe Ward
Anambra;Idemili North;Abacha Ward
Anambra;Idemili North;Abatete Ward
Anambra;Idemili North;Eziowelle Ward
Anambra;Idemili North;Ideani Ward
Anambra;Idemili North;Nkpor-Uno Ward 1
Anambra;Idemili North;Nkpor Ward
Anambra;Idemili North;Nkpor Ward II
Anambra;Idemili North;Obosi Ward 1
Anambra;Idemili North;Obosi Ward II
Anambra;Idemili North;Ogidi Ward
Anambra;Idemili North;Ogidi Ward II
Anambra;Idemili North;Oraukwu Ward
Anambra;Idemili North;Uke Ward
Anambra;Idemili North;Umuoji Ward
Anambra;Idemili South;Akwa-Ukwu ward
Anambra;Idemili South;Alor ward
Anambra;Idemili South;Awka-Etiti Ward 1
Anambra;Idemili South;Awka-Etiti Ward 2
Anambra;Idemili South;Nnobi ward 1
Anambra;Idemili South;Nnobi ward 11
Anambra;Idemili South;Nnobi ward 111
Anambra;Idemili South;Nnokwa ward
Anambra;Idemili South;Oba Ward
Anambra;Idemili South;Oba ward 11
Anambra;Idemili South;Oba ward 111
Anambra;Idemili South;Ojoto Ward
Anambra;Ihiala;Amamu B ward
Anambra;Ihiala;Amorka ward
Anambra;Ihiala;Azia ward
Anambra;Ihiala;Eziama/Ihite ward
Anambra;Ihiala;Ihite Abu Ihite ward
Anambra;Ihiala;Ihite ward
Anambra;Ihiala;Isseke ward
Anambra;Ihiala;Lilu ward
Anambra;Ihiala;Mbosi ward
Anambra;Ihiala;Ogboro ward
Anambra;Ihiala;Ohuobo ward
Anambra;Ihiala;Orsumoghu ward
Anambra;Ihiala;Ubuluisiuzor ward
Anambra;Ihiala;Uhuowelle ward
Anambra;Ihiala;Umuhu/Ubahu ward
Anambra;Ihiala;Umuohi ward
Anambra;Ihiala;Umuoma ward
Anambra;Ihiala;Unuaku ward
Anambra;Ihiala;Uzoakwa ward
Anambra;Njikoka;Abagana ward 1
Anambra;Njikoka;Abagana Ward 2
Anambra;Njikoka;Abagana ward 3
Anambra;Njikoka;Abagana ward 4
Anambra;Njikoka;Abba Ward 1
Anambra;Njikoka;Enugwu Agidi Ward 1
Anambra;Njikoka;Enugwu Agidi Ward 11
Anambra;Njikoka;Enugwu Ukwu Ward 1
Anambra;Njikoka;Enugwu Ukwu Ward 2
Anambra;Njikoka;Enugwu Ukwu Ward 3
Anambra;Njikoka;Enugwu Ukwu Ward 4
Anambra;Njikoka;Nawfia ward 2
Anambra;Njikoka;Nimo ward 3
Anambra;Njikoka;Nimo Ward 4
Anambra;Njikoka;Nimo Ward I
Anambra;Njikoka;Nimo Ward II
Anambra;Nnewi North;Nnewi Ichi ward I
Anambra;Nnewi North;Nnewi Ichi ward II
Anambra;Nnewi North;Nnewi Ward III
Anambra;Nnewi North;Otolo ward I
Anambra;Nnewi North;Otolo ward II
Anambra;Nnewi North;Otolo ward III
Anambra;Nnewi North;Umudim ward I
Anambra;Nnewi North;Umudim ward II
Anambra;Nnewi North;Uruagu ward I
Anambra;Nnewi North;Uruagu Ward III
Anambra;Nnewi South;Akwaihedi ward
Anambra;Nnewi South;Amichi ward 7
Anambra;Nnewi South;Amichi ward 8
Anambra;Nnewi South;Amichi ward 9
Anambra;Nnewi South;Azigbo ward 20
Anambra;Nnewi South;Ebenator ward 18
Anambra;Nnewi South;Ekwulumili Ward 16
Anambra;Nnewi South;Ezinifite ward 10
Anambra;Nnewi South;Ezinifite Ward 11
Anambra;Nnewi South;Ezinifite ward 12
Anambra;Nnewi South;Osumenyi Ward 13
Anambra;Nnewi South;Osumenyi Ward 14
Anambra;Nnewi South;Ukpo ward 6
Anambra;Nnewi South;Ukpor ward 1
Anambra;Nnewi South;Ukpor ward 2
Anambra;Nnewi South;Ukpor ward 3
Anambra;Nnewi South;Ukpor ward 4
Anambra;Nnewi South;Ukpor ward 5
Anambra;Nnewi South;Unubi Ward 17
Anambra;Nnewi South;Utuh ward 16
Anambra;Ogbaru;Akili-Ogidi ward
Anambra;Ogbaru;Akili-Ozizo ward
Anambra;Ogbaru;Atani ward 1
Anambra;Ogbaru;Atani ward II
Anambra;Ogbaru;Iyiowa Odekpe ward
Anambra;Ogbaru;Ogbakuba/Ochuche/Amiyi ward
Anambra;Ogbaru;Ogwuaniocha ward
Anambra;Ogbaru;Ogwuikpele ward
Anambra;Ogbaru;Okpoko ward I
Anambra;Ogbaru;Okpoko ward II
Anambra;Ogbaru;Okpoko ward III
Anambra;Ogbaru;Okpoko ward IV
Anambra;Ogbaru;Okpoko ward V
Anambra;Ogbaru;Okpoko ward VI
Anambra;Ogbaru;Ossomalla Ward
Anambra;Ogbaru;Private Facility Ward
Anambra;Ogbaru;Umununkwo/Mkputu ward
Anambra;Onitsha North;3-3 Marine Ward 6
Anambra;Onitsha North;American Quarters ward 1
Anambra;Onitsha North;Army Barracks ward 2
Anambra;Onitsha North;Emmanuel Church ward 3
Anambra;Onitsha North;Main Market ward 5
Anambra;Onitsha North;Ogbeumuonicha ward 7
Anambra;Onitsha North;Omagba Ward 1
Anambra;Onitsha North;Omagba Ward II
Anambra;Onitsha North;Umuaroli Ward 2
Anambra;Onitsha North;Umudei Ward 13
Anambra;Onitsha North;Water Works Ward 14
Anambra;Onitsha North;Woliwo Ward 15
Anambra;Onitsha South;Bridge Head ward 2
Anambra;Onitsha South;Bridge Head ward 3
Anambra;Onitsha South;Fegge ward 1
Anambra;Onitsha South;Fegge ward 3
Anambra;Onitsha South;Fegge ward 4
Anambra;Onitsha South;Fegge Ward 5
Anambra;Onitsha South;Fegge Ward 6
Anambra;Onitsha South;Fegge Ward 7
Anambra;Onitsha South;Odoakpu ward 1
Anambra;Onitsha South;Odoakpu ward 2
Anambra;Onitsha South;Odoakpu Ward 4
Anambra;Onitsha South;Odoakpu ward 5
Anambra;Onitsha South;Odoakpu ward 6
Anambra;Orumba North;Ajali Ward I
Anambra;Orumba North;Amaetiti Ward 1
Anambra;Orumba North;Amaokpala ward
Anambra;Orumba North;Awa Ward I
Anambra;Orumba North;Awgbu Ward 11
Anambra;Orumba North;Awgbu Ward I
Anambra;Orumba North;Nanka Ward 11
Anambra;Orumba North;Nanka Ward I
Anambra;Orumba North;Ndikelionwu Ward I
Anambra;Orumba North;Ndiokolo Ward I
Anambra;Orumba North;Ndiokparaeke Ward I
Anambra;Orumba North;Ndiowu Ward I
Anambra;Orumba North;Oko Ward 1
Anambra;Orumba North;Oko Ward II
Anambra;Orumba North;Omogho Ward
Anambra;Orumba North;Ufuma Ward I
Anambra;Orumba North;Ufuma Ward II
Anambra;Orumba South;Agbudu ward
Anambra;Orumba South;Akpu ward
Anambra;Orumba South;Enugu Umuonyia/Onneh ward
Anambra;Orumba South;Eziagu ward
Anambra;Orumba South;Ezira ward
Anambra;Orumba South;Ihite ward
Anambra;Orumba South;Isulo ward
Anambra;Orumba South;Nawfija ward
Anambra;Orumba South;Ogboji ward
Anambra;Orumba South;Ogbunka ward 11
Anambra;Orumba South;Ogbunka ward I
Anambra;Orumba South;Owelle Ezukalla 11
Anambra;Orumba South;Owelle Ezukalla ward 1
Anambra;Orumba South;Umuchukwu ward
Anambra;Orumba South;Umunze ward 1
Anambra;Orumba South;Umunze ward 11
Anambra;Orumba South;Umunze ward 111
Anambra;Orumba South;Umuomaku ward
Anambra;Oyi;Awkuzu ward 1
Anambra;Oyi;Awkuzu ward 2
Anambra;Oyi;Awkuzu ward 4
Anambra;Oyi;Awkwuzu Ward 3
Anambra;Oyi;Nkwelle Ezunaka Ward 1
Anambra;Oyi;Nkwelle Ezunaka Ward 2
Anambra;Oyi;Nteje ward 1
Anambra;Oyi;Nteje ward 3
Anambra;Oyi;Nteje Ward 4
Anambra;Oyi;Ogbunike Ward 1
Anambra;Oyi;Ogbunike Ward 2
Anambra;Oyi;Umunya Ward 1
Anambra;Oyi;Umunya Ward 2
Bauchi;Alkaleri;Alkaleri East Ward
Bauchi;Alkaleri;Alkaleri West Ward
Bauchi;Alkaleri;Birim/Gigyara Ward
Bauchi;Alkaleri;Dan Ward
Bauchi;Alkaleri;Futuk East Ward
Bauchi;Alkaleri;Futuk West Ward
Bauchi;Alkaleri;Gar Ward
Bauchi;Alkaleri;Gwana Ward
Bauchi;Alkaleri;Gwaram A Ward
Bauchi;Alkaleri;Gwaram B Ward
Bauchi;Alkaleri;Kungibar Ward
Bauchi;Alkaleri;Lim Kundak Ward
Bauchi;Alkaleri;Maimadi Ward
Bauchi;Alkaleri;Mansur Ward
Bauchi;Alkaleri;Pali East Ward
Bauchi;Alkaleri;Pali West Ward
Bauchi;Alkaleri;Yalo 1 Ward
Bauchi;Alkaleri;Yalo 2 Ward
Bauchi;Alkaleri;Yuli Ward (Alkaleri)
Bauchi;Bauchi;Birshi Ward
Bauchi;Bauchi;Dan Amar A Ward
Bauchi;Bauchi;Dan Amar B Ward
Bauchi;Bauchi;Dan Iya Ward
Bauchi;Bauchi;Dandango Ward
Bauchi;Bauchi;Dankade Ward
Bauchi;Bauchi;Dawaki Ward
Bauchi;Bauchi;Galambi Ward
Bauchi;Bauchi;Gwaskwaram Ward
Bauchi;Bauchi;Hardo Ward
Bauchi;Bauchi;Kangere Ward
Bauchi;Bauchi;Kundun Durum Ward
Bauchi;Bauchi;Liman Katagum Ward
Bauchi;Bauchi;Makama A Ward
Bauchi;Bauchi;Makama B Ward
Bauchi;Bauchi;Miri Ward
Bauchi;Bauchi;Mun Munsal Ward
Bauchi;Bauchi;Turum Ward
Bauchi;Bauchi;Yamrat Ward
Bauchi;Bauchi;Zungur Ward
Bauchi;Bogoro;Badagari Ward
Bauchi;Bogoro;Bar Ward
Bauchi;Bogoro;Bogoro Ward
Bauchi;Bogoro;Boi Ward
Bauchi;Bogoro;Bugun Ward
Bauchi;Bogoro;Dazara Ward
Bauchi;Bogoro;Dutsen Lawan Ward
Bauchi;Bogoro;Gambar Ward
Bauchi;Bogoro;Gobbiya Ward
